dimana2,di mana mana
dimintak,diminta
dimna,di mana
disono,di sana
diuber,dikejar
dket,dekat
dkit,sedikit
dkk,dan kawan kawan
dll,dan lain lain
dngn,dengan
dodol,bodoh
doi,dia
doku,uang
don juan,playboy
dongs,dong
donlot,unduh
drmana,dari mana
drtd,dari tadi
dsb,dan sebagainya
dst,dan seterusnya
dugem,dunia gemerlap
duh,aduh
duit,uang
duren,durian
ed,edisi
edan,gila
egp,memang saya pikirkan
eike,saya
eke,saya
elo,kamu
elu,kamu
emte,makan teman
endak,tidak
engga,tidak
enggak,tidak
entar,nanti
envy,iri
etc,dan lain lain
ex,mantan
ext,ekstensi
fax,faksimile
fb,facebook
fifo,first in first out
finek,finansial ekonomi
folbek,ikuti balik
fwd,diteruskan
fyi,sebagai informasi
ga,tidak
gaada,tidak ada
gabisa,tidak bisa
gag,tidak
gahar,sangar
gaje,tidak jelas
gak,tidak
gak papa,tidak apa apa
gamau,tidak mau
gan,juragan
gapapa,tidak apa apa
gaptek,gagap teknologi
gatek,gagap teknologi
gatot,gagal total
gawe,kerja
gax,tidak
gbs,tidak bisa
gda,tidak ada
geer,gede rasa
geje,tidak jelas
gelo,gila
gepeng,gelandangan dan pengemis
ghiey,lagi
ghiy,lagi
gi,lagi
giman,gigi mancung
gino,gigi nongol
gitchu,gitu
githu,gitu
gj,tidak jelas
gk,tidak
goblog,bodoh
goblok,bodoh
good,bagus
golput,golongan putih
gombal,suka merayu
gowes,mengayuh sepeda
gpl,tidak pakai lama
gpny,tidak punya
gpp,tidak apa apa
gr,gede rasa
gretong,gratis
gretongan,gratisan
gtau,tidak tahu
gtw,tidak tahu
gua,saya
guoblok,bodoh
guys,teman teman
gws,cepat sembuh
haghaghag,tertawa
haha,tertawa
hakhak,tertawa
hallow,halo
handak,bahan peledak
hankam,pertahanan dan keamanan
hansip,pertahanan sipil
hellow,halo
helow,halo
hey,hai
hi,hai
hlm,halaman
hlng,hilang
hoax,isu bohong
houm,rumah
hubad,hubungan angkatan darat
hubdar,perhubungan darat
hubla,perhubungan laut
huff,mengeluh
huft,mengeluh
hum,rumah
humas,hubungan masyarakat
humz,rumah
idk,saya tidak tahu
ilfeel,tidak suka
ilfil,tidak suka
imba,jago sekali
imho,menurut opini saya
imoetz,imut
info,informasi
item,hitam
itung,hitung
isengin,bercanda
iyala,ya lah
iye,ya
iyo,ya
jablay,jarang dibelai
jadul,jaman dulu
jaim,jaga image
jancuk,anjing
jayus,tidak lucu
jdikan,jadikan
jem,jam
jgnkan,jangankan
jijay,jijik
jir,astaga
jnj,janji
jomblo,jomlo
jth,jatuh
jubir,juru bicara
jurdil,jujur adil
jutek,galak
ka,kakak
kab,kabupaten
kabag,kepala bagian
kabor,kabur
kacrut,kacau
kadit,kepala direktorat
kadiv,kepala divisi
kaga,tidak
kagak,tidak
kalo,kalau
kampret,sialan
kamtib,keamanan dan ketertiban
kamtibmas,keamanan dan ketertiban masyarakat
kamuh,kamu
kamuwh,kamu
kamyu,kamu
kanwil,kantor wilayah
kapt,kapten
kasat,kepala satuan
kasubbag,kepala subbagian
kasubbid,kepala subbidang
katrok,kampungan
kau,kamu
kayanya,sepertinya
kbar,kabar
kbr,kabar
kcian,kasihan
kdu,harus
keburu,terlanjur
kec,kecamatan
kedubes,kedutaan besar
kejurnas,kejuaraan nasional
kek,seperti
kekeuh,keras kepala
kel,kelurahan
keneh,masih
kepengen,mau
kepikiran,terpikirkan
kepingin,mau
kepsek,kepala sekolah
kere,tidak punya uang
kesbang,kesatuan bangsa
kesian,kasihan
kesra,kesejahteraan rakyat
ketrima,diterima
keukeuh,keras kepala
kgiatan,kegiatan
kibul,bohong
kibus,kaki busuk
kimpoi,kawin
klianz,kalian
klo,kalau
kloter,kelompok terbang
klwrga,keluarga
kmari,kemari
kmps,kampus
kmpus,kampus
knal,kenal
kodya,kota madya
komdis,komisi disiplin
kompi,komputer
komsov,komunis sovyet
komtiong,komunis tiongkok
kongkow,kumpul bersama teman teman
konjen,konsulat jenderal
kopdar,kopi darat
korup,korupsi
kptsan,keputusan
krenz,keren
krik,garing
ktauan,ketahuan
ktr,kantor
kudu,harus
kuper,kurang pergaulan
kuq,kok
kw,imitasi
ky,seperti
kyk,seperti
kykny,sepertinya
laka,kecelakaan
lam,salam
lambreta,lambat
lamp,lampiran
lansia,lanjut usia
lanud,landasan udara
lapas,lembaga pemasyarakatan
latgab,latihan gabungan
lbur,libur
lebay,berlebihan
lekong,laki laki
lelet,lambat
lemot,lambat
lgkp,lengkap
linmas,perlindungan masyarakat
litbang,penelitian dan pengembangan
lmyan,lumayan
lmyn,lumayan
lngkp,lengkap
lo,kamu
loch,loh
lol,tertawa
lola,lambat berpikir
lom,belum
louph,cinta
loupz,cinta
low,kalau
lowh,kamu
lp,lupa
lu,kamu
luchuw,lucu
luff,cinta
lum,belum
luph,cinta
luthu,lucu
lw,kamu
lwn,lawan
maaciw,terima kasih
mabal,bolos
mabes,markas besar
macem-macem,macam macam
macih,masih
madesu,masa depan suram
maem,makan
magabut,makan gaji buta
mahatma,maju sehat bersama
maho,homo
mak,ibu
mak jang,kaget
maksain,memaksa
malu2in,memalukan
mam,makan
mamz,makan
maneh,kamu
manies,manis
maniez,manis
markus,makelar kasus
masukin,masukkan
melu,ikut
mending,lebih baik
mepet,dekat sekali
mgu,minggu
mhn,mohon
migas,minyak dan gas bumi
miker,minuman keras
mikol,minuman beralkohol
milis,mailing list
miras,minuman keras
mls,malas
mngkn,mungkin
moge,motor gede
mokad,mati
mokat,mati
moso,masa
mosok,masa
mpe,sampai
mskpn,meskipun
msng2,masing masing
mt,makan teman
muahal,mahal
mubes,musyawarah besar
muker,musyawarah kerja
mulu,melulu
mumet,pusing
mumpung,selagi
munas,musyawarah nasional
munaslub,musyawarah nasional luar biasa
muntaber,muntah dan berak
musda,musyawarah daerah
musti,mesti
muup,maaf
muupz,maaf
muuv,maaf
mw,mau
n,dan
nal,kenal
nanam,menanam
naon,apa
napi,narapidana
napol,narapidana politik
naq,anak
narsis,bangga pada diri sendiri
nasgor,nasi goreng
nax,anak
nda,tidak
ndak,tidak
ndiri,sendiri
nekolim,neokolonialisme
nekolin,neokolonialisme
nelfon,menelepon
ngabis2in,menghabiskan
ngabuburit,menunggu berbuka puasa
ngambil,mengambil
ngampus,pergi ke kampus
ngapah,kenapa
ngaret,terlambat
ngaruh,berpengaruh
ngawur,berbicara sembarangan
ngebandel,berbuat bandel
ngeceng,kumpul bersama
ngegosip,bergosip
ngeh,sadar
ngeklaim,mengklaim
ngekos,tinggal di kos
ngeksis,menjadi eksis
ngelamar,melamar
ngeles,berkilah
ngelidur,menggigau
ngemeng,bicara terus terusan
ngerampok,merampok
ngga,tidak
nggak,tidak
ngibul,berbohong
ngikut,ikut
ngiler,mau
nginep,menginap
ngiri,iri
ngisi,mengisi
ngisiin,mengisikan
ngmg,bicara
ngmng,bicara
ngocol,lucu
ngubek2,mencari cari
ngumpul,berkumpul
nice,bagus
niech,nih
nimbrung,ikut serta
niyh,nih
nkah,nikah
nntn,menonton
no,nomor
nobar,nonton bersama
nongkrong,kumpul kumpul
nrp,narapidana
ntar,nanti
ntn,nonton
nuhun,terima kasih
numpuk,bertumpuk
nyampah,membuat sampah
nyasar,tersesat
nyariin,mencari
nyekar,menyekar
nyiapin,mempersiapkan
nyicil,mencicil
nyiram,menyiram
nyoblos,mencoblos
nyok,ayo
nyokap,ibu
o/,oleh
ogah,tidak mau
ok,ok
okt,oktober
ol,online
ongkir,ongkos kirim
oon,bodoh
oot,keluar dari topik
orkes,olahraga dan kesehatan
ospek,orientasi studi dan pengenalan kampus
otda,otonomi daerah
otre,oke
pacal,pacar
pahe,paket hemat
panja,panitia kerja
pansus,panitia khusus
pantura,pantai utara
parpol,partai politik
pasutri,pasangan suami istri
patas,cepat dan terbatas
pelatda,pemusatan latihan daerah
pelatnas,pemusatan latihan nasional
pembokat,pembantu
pemda,pemerintah daerah
pemilu,pemilihan umum
pemkot,pemerintah kota
pemprov,pemerintah provinsi
pemred,pemimpin redaksi
pengen,ingin
penjas,pendidikan jasmani
penmas,pendidikan masyarakat
perda,peraturan daerah
perek,wanita tuna susila
pertamax,pertama
pesenan,pesanan
pesenin,pesankan
pgang,pegang
pgi,pergi
pijetin,pijitkan
pilkada,pemilihan kepala daerah
pimpro,pemimpin proyek
pisan,sekali
pisgor,pisang goreng
plg,paling
pm,pesan pribadi
pmrnth,pemerintah
polantas,polisi lalu lintas
polwan,polisi wanita
ponpes,pondok pesantren
ponsel,telepon seluler
pp,pulang pergi
ppa,apa
prg,pergi
prikitiw,cie
priksa,periksa
pro,profesional
psen,pesan
psn,pesan
pswt,pesawat
puanas,panas
pw,posisi nyaman
qmo,kamu
rakor,rapat koordinasi
rame,ramai
ranmor,kendaraan bermotor
raskin,rakyat miskin
re,reply
red,redaksi
ref,referensi
reg,register
rehab,rehabilitasi
rejeki,rezeki
rempong,sulit
renstra,rencana strategis
repp,balas
reskrim,reserse kriminal
krim,kirim
restik,reserse narkotika
rhs,rahasia
rofl,terbahak bahak
ru,baru
rudal,peluru kendali
ruko,rumah toko
rusun,rumah susun
rusunawa,rumah susun sewa
rutan,rumah tahanan
ruz,terus
s4,sempat
saia,saya
saiank,sayang
salting,salah tingkah
saltum,salah kostum
sampeyan,anda
samsek,sama sekali
sapa,siapa
sapose,siapa
satkorlak,satuan koordinator pelaksana
satpam,satuan pengamanan
sbb,sebagai berikut
sbh,sebuah
scara,secara
sdngkn,sedangkan
se7,setuju
seabrek,banyak
sebelas dua belas,mirip
sekjen,sekretaris jenderal
sembako,sembilan bahan pokok
sempak,celana dalam
sempet2nya,sempat sempatnya
sendratari,seni drama tari
sertijab,serah terima jabatan
sgtunya,segitunya
shg,sehingga
sidak,inspeksi mendadak
siech,sih
sieyh,sih
sikon,situasi dan kondisi
simpedes,simpanan pedesaan
sinetron,sinema elektronik
sip,oke
siramin,siramkan
sis,kak
skalian,sekalian
skl,sekali
skul,sekolah
slesai,selesai
slma,selama
slsai,selesai
slt,sulit
smwny,semuanya
sng,senang
sni,sini
soljum,salat jumat
somse,sombong sekali
songong,sombong
sorry,maaf
sory,maaf
sosbud,sosial budaya
sosek,sosial ekonomi
sospol,sosial politik
sotoy,sok tahu
sowry,maaf
spa,siapa
spd,sepeda
sppa,siapa
srtfkt,sertifikat
subbag,subbagian
suk,masuk
sumbangin,sumbangkan
sumpek,sempit
tabanas,tabungan pembangunan nasional
tajir,kaya
tar,nanti
tau,tahu
taw,tahu
tawh,tahu
te2p,tetap
telat,terlambat
telkom,telekomunikasi
telmi,terlambat berpikir
telp,telepon
tengil,menyebalkan
tengok,menjenguk
tepar,terkapar
terbitin,terbitkan
tggu,tunggu
tgu,tunggu
thanks,terima kasih
thankz,terima kasih
thd,terhadap
thx,terima kasih
tilang,bukti pelanggaran
tipi,tv
tipiwan,tvone
tkg,tukang
tks,terima kasih
tll,terlalu
tlpn,telepon
tls,tulis
tmen2,teman-teman
tmpah,tumpah
tmph,tumpah
tnda,tanda
tngu,tunggu
tnh,tanah
tnyta,ternyata
togel,toto gelap
tokai,tahi
toserba,toko serba ada
tq,terima kasih
trdhulu,terdahulu
trgntg,tergantung
trima,terima kasih
trimz,terima kasih
trm,terima
trnyt,ternyata
trz,terus
ts,penulis
tst,tahu sama tahu
ttd,tertanda
tuh,itu
tuir,tua
tuwh,tuh
tw,tahu
tyap,tiap
u,kamu
u/,untuk
ujung2nya,ujung-ujungnya
ul,ulangan
ultah,ulang tahun
unyu,lucu
unyu,menggemaskan
uplot,unggah
uppu,apa
urang,saya
urg,saya
usah,perlu
utang,hutang
utul,ujian tertulis
valas,valuta asing
vol,volume
w/,dengan
wad,buat
wadir,wakil direktur
wagub,wakil gubernur
wamil,wajib militer
waria,wanita pria
warnet,warung internet
warteg,warung tegal
wartel,warung telekomunikasi
wat,buat
wk,tertawa
wkwk,tertawa
xixixi,tertawa
y,ya
yad,yang akan datang
yap,ya
yapz,ya
yaudah,ya sudah
yauwda,ya sudah
yawdah,ya sudah
ybs,yang bersangkutan
yi,yaitu
yl,yang lain
yo,ya
yoha,ya
yowes,ya sudah
yuk,ayo
yup,ya
ywdh,ya sudah
plh,pilih
munfik,munafik
ahiok,ahok
reklamuk,reklamasi
victory,menang
kmrm,kameramen
kowe,kamu
tren,trend
ngehe,kesal
humoris,lucu
jadiin,jadi
komun,komunitas
analisise,analisis
stop,henti
sadaar,sadar
manen,panen
sept,september
nyaingin,saing
nmenarik,menarik
war,perang
janjinyaa,janji
fitnag,fitnah
rights,benar
gub,gubernur
simiskin,miskin
gantengbs,tampan
ngumpet,sembunyi
bedakin,bedak
hardcore,keras
anjay,astaga
akhirx,akhirnya
prototype,purwarupa
solve,solusi
rja,raja
watuk,batuk
nyang,yang
ngebully,intimidasi
hurts,pedih
masy,masyarakat
utip,kutip
still,masih
mndukung,mendukung
tauk,tahu
pulgar,kasar
mbual,membual
manggil,panggil
tioghoa,tionghoa
rkyt,rakyat
ngentotin,senggama
ngentot,senggama
kentot,senggama
toys,main
faktakta,fakta
nyemot,ambil
sohib,teman
ego,emosi
rubahnn,rubah
mbaur,baur
governor,gubernur
nyela,cela
heter,pembenci
heters,pembenci
insom,insomnia
nyembah,sembah
most,paling
modar,mati
ikon,lambang
buangbuang,buang
light,terang
amerik,amerika
pndukung,pendukung
mbabibuta,ceroboh
setting,atur
seting,akting
maybe,mungkin
next,lanjut
sebelom,sebelum
waspadalah,waspada
our,kami
bokep,porno
cayalah,percaya
gantengsaya,tampan
bajir,banjir
parte,partai
nyalahin,salah
nyerang,serang
dzolim,zalim
nipu,tipu
mnipu,tipu
ktipu,tipu
valid,sah
jentelmen,berani
buzzerbuzzer,buzzer
tsk,tersangka
tsangka,tersangka
dungu,bodoh
lemot,lambat
capek,lelah
ista,nista
istaa,nista
less,kurang
bebal,bodoh
koar,teriak
naas,nahas
paranoid,takut
parno,takut
problem,masalah
puyeng,pusing
taik,tahi
tirani,tiran
pls,tolong
tilep,tilap
accord,sesuai
happy,bahagia
irit,hemat
tak,tidak
semau,asal
mbual,bual
penertiban,tertib
orange,oranye
uasai,kuasa
vote,pilih
mnolak,tolak
menolak,tolak
trending,tren
presh,segar
wkwkkw,tertawa
soft,halus
angis,nangis
ahokncc,ahok
almaidahyg,almaidah
benarjujur,benar
benarjujur,jujur
sayan,sayang
aktip,aktif
aktifitas,aktivitas
apotik,apotek
analisa,analisis
azas,asas
atlit,atlet
antri,antre
atmosfir,atmosfer
erobik,aerobik
ahir,akhir
antar-instansi,antarinstansi
baud,baut
bis,bus
cabe,cabai
cinderamata,cenderamata
difinisi,definisi
disel,diesel
dipersilahkan,dipersilakan
dipindah,dipindahkan
dollar,dolar
daptar,daftar
depo,depot
detil,detail
diagnosa,diagnosis
differensial,diferensial
disyahkan,disahkan
eksport,ekspor
ekstrim,ekstrem
ekwivalen,ekuivalen
hembus,embus
esei,esai
pebruari,februari
phiologi,fiologi
filem,film
phisik,fisik
photo,foto
frekwensi,frekuensi
hapal,hafal
hakekat,hakikat
hirarki,hierarki
hipotesa,hipotesis
ijasah,ijazah
ihlas,ikhlas
himbau,imbau
ilmiawan,ilmuwan
import,impor
insyaf,insaf
hisap,isap
isteri,istri
ijin,izin
jadual,jadwal
jenasah,jenazah
kaedah,kaidah
karir,karier
khutbah,khotbah
komplek,kompleks
kondite,konduite
konperensi,konferesi
konkrit,konkret
konsepsionil,konsepsional
koordinir,koordinasi
kwalitas,kualitas
kwantitas,kuantitas
kwitansi,kuitansi
lobang,lubang
managemen,manajemen
manager,manajer
memproklamirkan,memproklamasikan
menyolok,mencolok
mendifinisikan,mendefinisikan
menterapkan,menerapkan
menterjemahkan,menerjemahkan
melola,mengelola
mengenyampingkan,mengesampingkan
mengeritik,mengkritik
mengobah,mengubah
merubah,mengubah
mensukseskan,menyukseskan
metoda,metode
motip,motif
motifasi,motivasi
nara sumber,narasumber
nasehat,nasihat
nopember,november
obyek,objek
obyektif,objektif
on,ons
perletakan,peletakan
penasehat,penasihat
prosentase,persentase
pertanggung-jawab,pertanggungjawaban
problimatik,problematik
produktifitas,produktivitas
psikotest,psikotes
resiko,risiko
rubuh,roboh
seksama,saksama
sekertaris,sekretaris
sintesa,sintesis
sistimatis,sistematis
sistim,sistem
spesis,spesies
spiritual,spiritual
standarisasi,standardisasi
setasiun,stasiun
subyek,subjek
subyektip,subjektif
survai,survei
sutra,sutera
sukur,syukur
tapsiran,tafsiran
tarip,tarif
tehnik,teknik
terlanjur,telanjur
terlantar,telantar
terlentang,telentang
tilpun,telepon
teoritis,teoretis
trampil,terampil
team,tim
tradisionil,tradisional
trotoir,trotoar
hutang,utang
varitas,varietas
wasallam,wasalam
ujud,wujud
jaman,zaman
zone,zona
w,saya
akyu,saya
akuwh,saya
akku,saya
aku,saya
anx,anak
naggh,anak
ja,aja
ajj,aja
bokebb,porno
cwekz,perempuan
cwokz,laki laki
cuekin,cuxin
ckep,elok
ckeb,elok
q,saya
yupz,ya
iy,ya
lupz,ya
imoeth,imut
mutz,imut
inich,ini
iniyh,ini
nc,ini
kakagg,kakak
kammooh,kamu
qamue,kamu
khuzuz,khusus
kaluw,karena
klw,karena
low,karena
krent,keren
krang,kurang
kangedh,kangen
kangeunnd,kangen
love,cinta
lochkz,loh
lochx,loh
uchul,lucu
lupz,lupa
lg,sedang
lgi,sedang
gi,sedang
muuph,maaf
muphs,maaf
maav,maaf
mumz,makan
mums,makan
suk,masuk
mzuk,masuk
mzug,masuk
mzugg,masuk
hufft,mengeluh
maniezt,manis
ngak,tidak
g,tidak
p'ling,paling
pzt,pasti
hozz,rumah
yukz,yuk
yuqz,yuk
tapi,tetapi
trnsksi,transaksi
bts,batas
pmblian,pembelian
prmo,promo
prmonya,promonya
hrga,harga
dpet,dapat
terimakasih,terima kasih
htl,hotel
bsm,bersama
brkt,berangkat
ketjup,kecup
smbl,sambil
nulisssss,menulis
kayak,seperti
curi2,curi curi
teteup,tetap
diprhatikan,diperhatikan
tempat2,tempat tempat
drtadi,dari tadi
bagi2,bagi bagi
uda,sudah
mensyen,mention
brbeda,berbeda
cr,cari
agr,agar
pmbca,pembaca
trsbt,tersebut
tmpt,tempat
hrg,harga
prjlanan,perjalanan
trgantung,tergantung
tuket,tiket
bwh,bawah
bgaimana,bagaimana
prjalanan,perjalanan
mlelahkan,melelahkan
mngembalikan,mengembalikan
kebnyakan,kebanyakan
dri,dari
ngirimin,mengirim
kece,keren
nyumbang,menyumbang
nguntungin,menguntungkan
orgorg,orang orang
bberapa,beberapa
mnghsilkan,menghasilkan
jawan,jawab
jawaaab,jawab
apapn,apapun
skedar,sekadar
mncari,mencari
pmbaca,pembaca
prhatikan,perhatikan
komen2,komentar
engagememt,engagement
dann,dan
twma,tema
teman2,teman
sebernanya,sebenarnya
beguna,berguna
pmbcr,pembicara
prtm,pertama
pngen,ingin
nambah,tambah
kesalahan2,kesalahan
selese,selesai
sdng,sedang
aksea,akses
mendokkrak,mendongkrak
sering2,sering
thl,tanggal
plmbang,palembang
bndung,bandung
guna,berguna
telfon,telepon
gada,tidak ada
dobel,double
intl,internasional
say,saya
apalikasi,aplikasi
pd,kepada
ktiga,ketiga
moga,semoga
kmr,kamar
mskapai,maskapai
memg,memang
traveokanya,travelokanya
melkukan,melakukan
tng,tentang
penjelasanya,penjelasannya
trimakasih,terima kasih
smlm,semalam
sa’at,saat
chek,check
refouds,refounds
mnghubing,menghubungi
ber'arti,berarti
pebgaduan,pengaduan
refoudsnya,refounds
apakh,apakah
pemenang,pemenang
statua,status
danayanya,dana
ngantre,mengantre
dbuka,di buka
sndirinya,sendirinya
audah,sudah
kjlsn,kejelasan
beda2,beda beda
dr,dari
pa,apa
d,di
trmn ksh,terima kasih
thks,terima kasih
melakukab,melakukan
anak2,anak anak
diknfirmasike,dikonfirmasi ke
peswat,pesawat
bokingnya,bookingnya
mrndapat,mendapat
beress,beres
tlfn,telepon
trf,transfer
pemsanan,pemesanan
tengkyu,terima kasih
telpon,telepon
trm ksh,terima kasih
bmana,bagaimana
min,administrator
mmsan,memesan
mendptkan,mendapatkan
brngkat,berangkat
tp,tetapi
mureh,murah
msan,pesan
gapapa,tidak apa apa
lho,loh
sring,sering
srg,sering
x,sangat
mncul,muncul
bgt,sekali
bngt,sekali
bagusterima,bagus terima
kepake,terpakai
cotton,katun
paaas,pas
emang,memang
cakepp,cakep
mantabzzzz,mantap
mantab,mantap
bahnya,bahannya
tebell,tebal
motip,motif
olga,olahraga
begete,banget
jg,juga
ntar,sebentar
akh,saya
seller,penjual
mantull,mantap betul
good,bagus
uenak,enak
poll,sekali
moga,semoga
refund,pengembalian dana
packing,mengemas
syang,sayang
kudu,harus
gnti,ganti
kntotnya,knotnya
anget,hangat
dipke,dipakai
gr,gara
tmbah,tambah
nympe,sampai
packagingnya,kemasannya
jkuran,ukuran
mantappp,mantap
soga,semoga
bgttttt,sekali
mantul,mantap betul
okeh,oke
br,baru
dkrm,dikirim
bagussss,bagus
joss,bagus
gercep,gerak cepat
dgn,dengan
syiiip,sip
mantulss,mantap betul
bravoooo,bagus
yakkn,yakin
tokonye,pokoknya
trmksh,terima kasih
babang,abang
fast respons,respons cepat
mntap,mantap
alus,halus
packaging,kemasan
coklat,cokelat
chat,hubungi
brgnya,barangnya
flash sale,diskon
order,pesan
mantaps,mantap
recommended,direkomendasikan
kga,tidak
aga,cukup
over all,keseluruhan
dipacking,dikemas
swpatu,sepatu
diskonya,diskonnya
via,dengan
terimah,terima
beuddddd,banget
top markotop,mantap
bgst,bangsat
mnyett,monyet
anjinq,anjing
zonk,gagal
a big no,dilarang
lockdown,tutup akses
stuck,macet
ngestuck,macet
dicancel,dibatalkan
cancel,batal
blacklist,daftar hitam
kesel,kesal
nyebelin,menyebalkan
nyakitin,menyakiti
adeh,aduh
datengin,datangi
ngeluh,mengeluh
sebel,sebal
begimana,bagaimana
pengirimny,pengirimnya
ajg,anjing
gasampe,tidak sampai
sumpahhh,sumpah
kpok,kapok
gasengaja,tidak sengaja
trust issue,tidak percaya
ganyampe,tidak sampai
nyuri,mencuri
block,blokir
balikin,kembalikan
dititipin,dititipkan
lost,hilang
gasuka,tidak suka
bangetttzz,banget
request,minta
tbtb,tiba-tiba
ampir,hampir
soalny,soalnya
fix,tetap
hepi,gembira
kecepetan,sangat cepat
datengnya,datangnya
nganter,mengantar
emeng,memang
bsr,besar
moots,teman
cepetnya,cepatnya
luv,cinta
rekomen,rekomendasi
siapin,siapkan
mskpun,meskipun
anjer,astaga
download,unduh
thankyuuu,terima kasih
yaaakk,ya
euy,ya
sampenya,sampainya
ente,kamu
the best,terbaik
best,terbaik
broy,bang
nder,kak
dihadiahin,dihadiahi
tuh,itu
diperhatiin,diperhatikan
pakettt,paket
ngetok,ketuk
wkwkwk,tertawa
dikit,sedikit
smaa,sama
trusted,terpercaya
favku,favoritku
nderr,kak
luvvv,cinta
nemu,menemukan
dibantuin,dibantu
temenku,temanku
bener,benar
speed,kecepatan
luphh,cinta
xixixi,tertawa
terdebesttt,terbaik
diprioritasin,diprioritaskan
reliable,andalan
urgent,gawat
diarahin,diarahkan
alesan,alasan
semalem,semalam
semaleman,semalaman
cepettt,cepat
tempetmu,tempatmu
gileee,gila
gile,gila
anjim,astaga
lebi,lebih
mantau,memantau
ngulik,mengulik
ngabarin,mengabari
track,lacak
tracking,pelacakan
gasabar,tidak sabar
biasane,biasanya
gaperlu,tidak perlu
gaperna,tidak pernah
trimakasi,terima kasih
ngebut,cepat
disanggupin,disanggupi
syukak,suka
smsm,sama-sama
lebij,lebih
mantepan,mantap
kacaw,kacau
woy,hai
woi,hai
woii,hai
muluk,melulu
and,dan
yeah,ya
free ong,gratis ongkos kirim
simple,sederhana
bedok,besok
gemoy,gemas
keanya,sepertinya
ngehubungin,menghubungi
yakan,benar kan
benerrr,benar
pakeeet,paket
nganterr,mengantar
apdet,pembaruan
ngrmn,mengirimi
ngirimin,mengirimi
mesan,pesan
nutup,menutup
gais,teman-teman
expedisi,ekspedisi
mkek,pakai
dibalesnya,dibalasnya
terdabes,terbaik
he,hai
cok,kawan
nagih,ketagihan
buaanget,banget
antarin,antarkan
ningkatin,meningkatkan
akuin,mengakui
planggan,pelanggan
gituloh,begitu
nganternya,mengantarnya
taro,taruh
ditmpat,di tempat
pelayananya,pelayanannya
ngirimnya,mengirimnya
dipaketin,dipaketkan
dibawain,dibawakan
dibangunin,dibangunkan
manualny,manualnya
yodah,ya sudah
bikin,buat
dibutuhin,dibutuhkan
omaigat,ya tuhan
servicenya,layanannya
service,layanan
check,cek
aktifin,aktifkan
ongkirnya,ongkos kirimnya
drivernya,sopirnya
sellernya,penjualnya
driver,sopir
seller,penjual
mesen,memesan
ready,siap
stock,stok
tok,saja
promosiin,promosikan
tranf,transfer
trf,transfer
ok,oke
wait,tunggu
nomer,nomor
inimah,ini
nitip,titip
walo,walau
sold out,habis terjual
sikit,sedikit
diurusin,diurus
kembaliin,kembalikan
merapihkan,merapikan
rapih,rapi
packingan,kemasan
nyantumin,mencantumkan
pkt,paket
bersebrangan,berseberangan
memboykot,memboikot
convoy,konvoi
hey,hai
hei,hai
melas,memelas
mamam,makan
sender,pengirim
nungguinnya,menunggunya
nungguin,menunggu
nunggu,menunggu
soale,soalnya
tydack,tidak
paketin,paketkan
lipet,lipat
tandain,tandai
nitipin,menitipkan
ketrigger,terpicu
temenin,temani
nemenin,menemani
ujan,hujan
location,lokasi
destination,destinasi
rek,rekening
ngapa,kenapa
response,respons
tny,tanya
nanyain,menanyakan
yhhh,ya
diramein,diramaikan
ngab,bang
tf,transfer
menjaid,menjadi
dikembaliin,dikembalikan
naikin,menaikkan
dunkkkk,dong
yauda,ya sudah
nolak,menolak
ngebalikin,mengembalikan
sklhku,sekolahku
pesam,pesan
oi,hai
maketin,memaketkan
nguasain,menguasai
system,sistem
kasihin,berikan
nyalain,nyalakan
ngelewatin,melewati
pngiriman,pengiriman
seblum,sebelum
ngechat,menghubungi
dluan,lebih dulu
dijakarta,di jakarta
gwe,saya
oy,hai
alesannya,alasannya
muk,mau
adek,adik
nurut,menurut
ijoo,hijau
prcaya,percaya
emgnya,memangnya
what the hell,apa apaan
matiin,matikan
gbegitu,tidak begitu
wae,saja
yodag,ya sudah
yampunnn,ya ampun
kasian,kasihan
ditlp,ditelepon
trhitung,terhitung
nyemangatin,menyemangati
ajee,saja
ogkheyy,oke
ngepas,pas
penejlsannya,penjelasannya
rumahlu,rumahmu
pelayanananya,pelayanannya
nimbang,menimbang
ngalamin,mengalami
pager,pagar
bener,benar
goib,gaib
komplen,komplain
direspond,direspons
nuker,menukar
kgk,tidak
itumah,itu
malming,malam minggu
mager,malas gerak
ketemu,ditemukan
darimana,dari mana
depam,depan
wasap,whatsapp
ndadak,mendadak
belio,beliau
blio,beliau
knapa,kenapa
naroh,menaruh
dikerdus,di kardus
guaaaa,saya
nanggung,tanggung
nyuruh,menyuruh
rada,agak
complaint,komplain
rangorang,orang orang
mmgnya,memangnya
bliin,belikan
ngepush,mendorong
lewatin,melewati
ontime,tepat waktu
tenan,sekali
cuk,kawan
hadahh,aduh
packingnya,kemasannya
diilangin,dihilangkan
anjirt,astaga
kasarin,mengasari
dititipin,dititipi
pket,paket
ecomerce,perdagangan elektronik
percayain,percayakan
dilanjutin,dilanjutkan
nrima,menerima
dikos,di kos
ngejelasin,menjelaskan
pantesan,pantas
resiny,resinya
eror,rusak
error,rusak
nyerah,menyerah
anjer,astaga
ditemuin,ditemukan
nyangkut,tersangkut
wooiiii,hai
indak,tidak
sttaus,status
jaksel,jakarta selatan
samperin,mendatangi
nongol,muncul
pelayanann,pelayanannya
biyar,biar
guobloggggggg,bodoh
bebel,bebal
